onset	duration	event_type	trial_type
5.876	n/a	S  5	stimulus
6.388	n/a	S  1	response
7.71	n/a	S  5	stimulus
7.956	n/a	S  1	response
9.443	n/a	S  5	stimulus
9.692	n/a	S  1	response
11.276	n/a	S  5	stimulus
11.516	n/a	S  1	response
12.809	n/a	S  5	stimulus
13.052	n/a	S  1	response
13.843	n/a	S  5	stimulus
14.244	n/a	S  1	response
15.476	n/a	S  5	stimulus
15.724	n/a	S  1	response
17.209	n/a	S  5	stimulus
17.468	n/a	S  1	response
19.242	n/a	S  5	stimulus
19.587	n/a	S  1	response
20.776	n/a	S  5	stimulus
21.043	n/a	S  1	response
22.809	n/a	S  5	stimulus
23.083	n/a	S  1	response
24.342	n/a	S  5	stimulus
24.587	n/a	S  1	response
26.075	n/a	S  5	stimulus
26.315	n/a	S  1	response
27.609	n/a	S  5	stimulus
27.851	n/a	S  1	response
29.442	n/a	S  5	stimulus
29.603	n/a	S  1	response
31.175	n/a	S  5	stimulus
31.427	n/a	S  1	response
32.709	n/a	S  5	stimulus
32.971	n/a	S  1	response
34.442	n/a	S  5	stimulus
34.643	n/a	S  1	response
36.275	n/a	S 10	n/a
36.515	n/a	S  1	response
56.291	n/a	S  5	stimulus
56.707	n/a	S  1	response
58.024	n/a	S  5	stimulus
58.291	n/a	S  1	response
59.557	n/a	S  5	stimulus
59.763	n/a	S  1	response
61.491	n/a	S  5	stimulus
61.715	n/a	S  1	response
63.224	n/a	S  5	stimulus
63.451	n/a	S  1	response
64.857	n/a	S  5	stimulus
65.115	n/a	S  1	response
65.89	n/a	S  5	stimulus
66.203	n/a	S  1	response
67.724	n/a	S  5	stimulus
67.994	n/a	S  1	response
69.457	n/a	S  5	stimulus
69.77	n/a	S  1	response
71.39	n/a	S  5	stimulus
73.123	n/a	S  5	stimulus
73.362	n/a	S  1	response
75.057	n/a	S  5	stimulus
75.314	n/a	S  1	response
76.69	n/a	S  5	stimulus
76.93	n/a	S  1	response
78.523	n/a	S  5	stimulus
78.794	n/a	S  1	response
80.456	n/a	S  5	stimulus
80.73	n/a	S  1	response
82.19	n/a	S  5	stimulus
82.394	n/a	S  1	response
83.723	n/a	S  5	stimulus
83.954	n/a	S  1	response
85.456	n/a	S  5	stimulus
85.698	n/a	S  1	response
87.49	n/a	S  5	stimulus
87.762	n/a	S  1	response
89.223	n/a	S  5	stimulus
89.458	n/a	S  1	response
90.956	n/a	S  5	stimulus
91.202	n/a	S  1	response
92.689	n/a	S  5	stimulus
92.922	n/a	S  1	response
94.423	n/a	S  5	stimulus
94.658	n/a	S  1	response
96.356	n/a	S  5	stimulus
96.634	n/a	S  1	response
98.389	n/a	S 10	n/a
118.405	n/a	S  5	stimulus
118.769	n/a	S  1	response
120.138	n/a	S  5	stimulus
120.393	n/a	S  1	response
121.671	n/a	S  5	stimulus
121.897	n/a	S  1	response
123.505	n/a	S  5	stimulus
123.633	n/a	S  1	response
125.438	n/a	S  5	stimulus
125.513	n/a	S  1	response
126.471	n/a	S  5	stimulus
126.913	n/a	S  1	response
128.304	n/a	S  5	stimulus
128.545	n/a	S  1	response
130.138	n/a	S  5	stimulus
130.313	n/a	S  1	response
131.671	n/a	S  5	stimulus
131.881	n/a	S  1	response
133.404	n/a	S  5	stimulus
133.625	n/a	S  1	response
135.138	n/a	S  5	stimulus
135.361	n/a	S  1	response
136.771	n/a	S  5	stimulus
137.009	n/a	S  1	response
138.804	n/a	S  5	stimulus
139.001	n/a	S  1	response
140.537	n/a	S  5	stimulus
140.761	n/a	S  1	response
142.071	n/a	S  5	stimulus
142.297	n/a	S  1	response
143.804	n/a	S  5	stimulus
144.049	n/a	S  1	response
145.637	n/a	S  5	stimulus
145.865	n/a	S  1	response
147.27	n/a	S  5	stimulus
147.497	n/a	S  1	response
148.904	n/a	S  5	stimulus
149.217	n/a	S  1	response
150.737	n/a	S  5	stimulus
151.009	n/a	S  1	response
152.27	n/a	S  5	stimulus
152.497	n/a	S  1	response
154.103	n/a	S  5	stimulus
154.329	n/a	S  1	response
155.837	n/a	S  5	stimulus
156.089	n/a	S  1	response
157.57	n/a	S 10	n/a
199.654	n/a	S 12	n/a
208.234	n/a	S  5	stimulus
208.688	n/a	S  1	response
210.268	n/a	S  5	stimulus
210.528	n/a	S  1	response
211.901	n/a	S  5	stimulus
212.183	n/a	S  1	response
213.634	n/a	S  5	stimulus
213.887	n/a	S  1	response
215.267	n/a	S  5	stimulus
215.495	n/a	S  1	response
216.301	n/a	S  5	stimulus
216.711	n/a	S  1	response
217.934	n/a	S  5	stimulus
218.183	n/a	S  1	response
219.767	n/a	S  5	stimulus
220.119	n/a	S  1	response
221.6	n/a	S  5	stimulus
221.871	n/a	S  1	response
223.334	n/a	S  5	stimulus
223.575	n/a	S  1	response
224.867	n/a	S  5	stimulus
225.087	n/a	S  1	response
226.5	n/a	S  5	stimulus
226.727	n/a	S  1	response
228.534	n/a	S  5	stimulus
228.783	n/a	S  1	response
230.067	n/a	S  5	stimulus
230.287	n/a	S  1	response
231.9	n/a	S  5	stimulus
232.151	n/a	S  1	response
233.633	n/a	S  5	stimulus
233.895	n/a	S  1	response
235.467	n/a	S  5	stimulus
235.695	n/a	S  1	response
237.3	n/a	S  5	stimulus
237.599	n/a	S  1	response
239.133	n/a	S  5	stimulus
239.415	n/a	S  1	response
240.766	n/a	S  5	stimulus
241.007	n/a	S  1	response
242.3	n/a	S  5	stimulus
242.551	n/a	S  1	response
244.133	n/a	S  5	stimulus
244.367	n/a	S  1	response
245.766	n/a	S  5	stimulus
246.087	n/a	S  1	response
247.699	n/a	S  5	stimulus
248.007	n/a	S  1	response
249.533	n/a	S  5	stimulus
249.791	n/a	S  1	response
251.266	n/a	S  5	stimulus
251.527	n/a	S  1	response
253.199	n/a	S  5	stimulus
253.463	n/a	S  1	response
254.832	n/a	S 10	n/a
274.848	n/a	S  5	stimulus
275.19	n/a	S  1	response
276.581	n/a	S  5	stimulus
276.862	n/a	S  1	response
278.315	n/a	S  5	stimulus
278.574	n/a	S  1	response
280.148	n/a	S  5	stimulus
280.406	n/a	S  1	response
281.981	n/a	S  5	stimulus
282.214	n/a	S  1	response
283.815	n/a	S  5	stimulus
