onset	duration	event_type	trial_type
17.33	n/a	S  5	stimulus
19.013	n/a	S  5	stimulus
20.596	n/a	S  6	stimulus
21.217	n/a	S  1	response
22.13	n/a	S  5	stimulus
23.863	n/a	S  7	stimulus
25.346	n/a	S  5	stimulus
26.779	n/a	S  5	stimulus
28.613	n/a	S  6	stimulus
29.217	n/a	S  1	response
30.346	n/a	S  5	stimulus
31.929	n/a	S  6	stimulus
32.473	n/a	S  1	response
33.713	n/a	S  5	stimulus
35.496	n/a	S  5	stimulus
37.329	n/a	S  5	stimulus
39.112	n/a	S  5	stimulus
40.896	n/a	S  5	stimulus
42.579	n/a	S  5	stimulus
44.162	n/a	S  5	stimulus
45.695	n/a	S  5	stimulus
47.429	n/a	S  5	stimulus
48.962	n/a	S  5	stimulus
50.495	n/a	S  6	stimulus
51.072	n/a	S  1	response
52.078	n/a	S  5	stimulus
53.912	n/a	S  7	stimulus
55.395	n/a	S  5	stimulus
57.128	n/a	S  5	stimulus
58.761	n/a	S  5	stimulus
60.545	n/a	S  7	stimulus
61.978	n/a	S  5	stimulus
63.461	n/a	S  5	stimulus
65.095	n/a	S  5	stimulus
66.778	n/a	S  7	stimulus
68.611	n/a	S  5	stimulus
70.044	n/a	S  5	stimulus
71.828	n/a	S  5	stimulus
73.411	n/a	S  7	stimulus
75.144	n/a	S  5	stimulus
76.877	n/a	S  5	stimulus
78.711	n/a	S  5	stimulus
80.194	n/a	S  5	stimulus
81.627	n/a	S  6	stimulus
82.168	n/a	S  1	response
83.261	n/a	S  5	stimulus
85.044	n/a	S  5	stimulus
86.777	n/a	S  5	stimulus
88.46	n/a	S  5	stimulus
90.294	n/a	S  5	stimulus
91.727	n/a	S  5	stimulus
93.41	n/a	S  5	stimulus
94.993	n/a	S  5	stimulus
96.477	n/a	S  7	stimulus
98.01	n/a	S  5	stimulus
99.843	n/a	S  6	stimulus
100.439	n/a	S  1	response
101.526	n/a	S  5	stimulus
103.01	n/a	S  7	stimulus
104.593	n/a	S  5	stimulus
106.126	n/a	S  6	stimulus
106.647	n/a	S  1	response
107.81	n/a	S  5	stimulus
109.243	n/a	S  5	stimulus
111.076	n/a	S  5	stimulus
112.709	n/a	S  6	stimulus
113.295	n/a	S  1	response
114.343	n/a	S  5	stimulus
115.776	n/a	S  7	stimulus
117.409	n/a	S  5	stimulus
118.942	n/a	S  5	stimulus
120.476	n/a	S  6	stimulus
120.903	n/a	S  1	response
122.309	n/a	S  5	stimulus
123.842	n/a	S  6	stimulus
124.415	n/a	S  1	response
125.325	n/a	S  5	stimulus
126.859	n/a	S  5	stimulus
128.542	n/a	S  5	stimulus
130.325	n/a	S  5	stimulus
132.159	n/a	S  5	stimulus
133.642	n/a	S  5	stimulus
135.175	n/a	S  5	stimulus
136.908	n/a	S  5	stimulus
138.642	n/a	S  5	stimulus
140.075	n/a	S  5	stimulus
141.558	n/a	S  6	stimulus
142.118	n/a	S  1	response
143.341	n/a	S  5	stimulus
145.075	n/a	S  7	stimulus
