onset	duration	event_type	trial_type
13.441	n/a	S  7	stimulus
15.224	n/a	S  5	stimulus
16.807	n/a	S  5	stimulus
18.39	n/a	S  5	stimulus
19.974	n/a	S  5	stimulus
21.457	n/a	S  7	stimulus
23.24	n/a	S  5	stimulus
24.974	n/a	S  5	stimulus
26.607	n/a	S  5	stimulus
28.39	n/a	S  5	stimulus
29.973	n/a	S  5	stimulus
31.707	n/a	S  6	stimulus
32.235	n/a	S  1	response
33.49	n/a	S  5	stimulus
34.923	n/a	S  5	stimulus
36.556	n/a	S  5	stimulus
38.24	n/a	S  6	stimulus
38.771	n/a	S  1	response
39.773	n/a	S  5	stimulus
41.456	n/a	S  6	stimulus
42.403	n/a	S  1	response
43.04	n/a	S  5	stimulus
44.623	n/a	S  5	stimulus
46.106	n/a	S  5	stimulus
47.539	n/a	S  5	stimulus
49.323	n/a	S  5	stimulus
51.006	n/a	S  5	stimulus
52.639	n/a	S  5	stimulus
54.373	n/a	S  7	stimulus
56.056	n/a	S  5	stimulus
57.489	n/a	S  5	stimulus
59.122	n/a	S  5	stimulus
60.656	n/a	S  7	stimulus
62.489	n/a	S  5	stimulus
63.922	n/a	S  5	stimulus
65.456	n/a	S  5	stimulus
67.139	n/a	S  6	stimulus
67.843	n/a	S  1	response
68.772	n/a	S  5	stimulus
70.455	n/a	S  5	stimulus
71.939	n/a	S  5	stimulus
73.622	n/a	S  5	stimulus
75.305	n/a	S  5	stimulus
76.838	n/a	S  7	stimulus
78.372	n/a	S  5	stimulus
79.805	n/a	S  7	stimulus
81.638	n/a	S  5	stimulus
83.472	n/a	S  7	stimulus
85.105	n/a	S  5	stimulus
86.938	n/a	S  6	stimulus
87.674	n/a	S  1	response
88.421	n/a	S  5	stimulus
89.955	n/a	S  6	stimulus
90.666	n/a	S  1	response
91.738	n/a	S  5	stimulus
93.221	n/a	S  6	stimulus
93.77	n/a	S  1	response
94.805	n/a	S  5	stimulus
96.638	n/a	S  5	stimulus
98.071	n/a	S  5	stimulus
99.504	n/a	S  5	stimulus
101.088	n/a	S  5	stimulus
102.921	n/a	S  5	stimulus
104.654	n/a	S  7	stimulus
106.488	n/a	S  5	stimulus
108.321	n/a	S  5	stimulus
110.054	n/a	S  5	stimulus
111.837	n/a	S  5	stimulus
113.421	n/a	S  7	stimulus
114.904	n/a	S  5	stimulus
116.487	n/a	S  5	stimulus
118.32	n/a	S  5	stimulus
120.004	n/a	S  5	stimulus
121.437	n/a	S  5	stimulus
123.07	n/a	S  6	stimulus
123.77	n/a	S  1	response
124.854	n/a	S  5	stimulus
