onset	duration	event_type	trial_type
9.968	n/a	S  7	stimulus
11.452	n/a	S  5	stimulus
13.285	n/a	S  6	stimulus
13.704	n/a	S  1	response
14.768	n/a	S  5	stimulus
16.551	n/a	S  6	stimulus
16.992	n/a	S  1	response
18.285	n/a	S  5	stimulus
19.868	n/a	S  5	stimulus
21.601	n/a	S  5	stimulus
23.184	n/a	S  5	stimulus
24.768	n/a	S  5	stimulus
26.451	n/a	S  5	stimulus
28.084	n/a	S  5	stimulus
29.518	n/a	S  5	stimulus
31.301	n/a	S  5	stimulus
32.884	n/a	S  6	stimulus
33.312	n/a	S  1	response
34.367	n/a	S  5	stimulus
35.801	n/a	S  5	stimulus
37.434	n/a	S  5	stimulus
39.067	n/a	S  6	stimulus
40.751	n/a	S  5	stimulus
42.234	n/a	S  5	stimulus
43.767	n/a	S  7	stimulus
45.4	n/a	S  5	stimulus
46.934	n/a	S  5	stimulus
48.617	n/a	S  5	stimulus
50.1	n/a	S  5	stimulus
51.584	n/a	S  5	stimulus
53.267	n/a	S  7	stimulus
53.696	n/a	S  1	response
54.7	n/a	S  5	stimulus
56.383	n/a	S  6	stimulus
57.024	n/a	S  1	response
57.817	n/a	S  5	stimulus
59.35	n/a	S  5	stimulus
60.883	n/a	S  5	stimulus
62.567	n/a	S  5	stimulus
64.2	n/a	S  5	stimulus
65.833	n/a	S  5	stimulus
67.666	n/a	S  5	stimulus
69.2	n/a	S  7	stimulus
70.783	n/a	S  5	stimulus
72.366	n/a	S  7	stimulus
73.8	n/a	S  5	stimulus
75.399	n/a	S  5	stimulus
77.133	n/a	S  5	stimulus
78.966	n/a	S  7	stimulus
80.599	n/a	S  5	stimulus
82.083	n/a	S  6	stimulus
82.831	n/a	S  1	response
83.916	n/a	S  5	stimulus
85.449	n/a	S  5	stimulus
87.132	n/a	S  5	stimulus
88.566	n/a	S  5	stimulus
90.299	n/a	S  6	stimulus
90.759	n/a	S  1	response
91.932	n/a	S  5	stimulus
93.366	n/a	S  5	stimulus
95.149	n/a	S  5	stimulus
96.832	n/a	S  7	stimulus
98.315	n/a	S  5	stimulus
100.049	n/a	S  7	stimulus
