onset	duration	event_type	trial_type
8.225	n/a	S  5	stimulus
9.908	n/a	S  5	stimulus
11.741	n/a	S  7	stimulus
13.174	n/a	S  5	stimulus
14.758	n/a	S  5	stimulus
16.341	n/a	S  5	stimulus
17.974	n/a	S  5	stimulus
19.458	n/a	S  5	stimulus
21.241	n/a	S  5	stimulus
22.874	n/a	S  5	stimulus
24.357	n/a	S  5	stimulus
25.841	n/a	S  5	stimulus
27.474	n/a	S  6	stimulus
28.185	n/a	S  1	response
28.907	n/a	S  5	stimulus
30.44	n/a	S  5	stimulus
32.124	n/a	S  5	stimulus
33.657	n/a	S  5	stimulus
35.29	n/a	S  5	stimulus
37.074	n/a	S  5	stimulus
38.907	n/a	S  5	stimulus
40.64	n/a	S  7	stimulus
42.223	n/a	S  5	stimulus
43.807	n/a	S  5	stimulus
45.64	n/a	S  6	stimulus
46.297	n/a	S  1	response
47.373	n/a	S  5	stimulus
49.156	n/a	S  5	stimulus
50.99	n/a	S  5	stimulus
52.523	n/a	S  6	stimulus
53.32	n/a	S  1	response
54.106	n/a	S  5	stimulus
55.539	n/a	S  5	stimulus
57.373	n/a	S  5	stimulus
59.056	n/a	S  6	stimulus
59.744	n/a	S  1	response
60.889	n/a	S  5	stimulus
62.322	n/a	S  7	stimulus
63.756	n/a	S  5	stimulus
65.189	n/a	S  7	stimulus
66.922	n/a	S  5	stimulus
68.556	n/a	S  7	stimulus
70.039	n/a	S  5	stimulus
71.572	n/a	S  5	stimulus
73.155	n/a	S  5	stimulus
74.639	n/a	S  5	stimulus
76.272	n/a	S  5	stimulus
77.805	n/a	S  5	stimulus
79.588	n/a	S  6	stimulus
80.24	n/a	S  1	response
81.272	n/a	S  5	stimulus
82.955	n/a	S  5	stimulus
84.488	n/a	S  6	stimulus
85.008	n/a	S  1	response
86.272	n/a	S  5	stimulus
87.905	n/a	S  6	stimulus
88.472	n/a	S  1	response
89.438	n/a	S  5	stimulus
90.971	n/a	S  7	stimulus
92.705	n/a	S  5	stimulus
94.388	n/a	S  7	stimulus
95.208	n/a	S  1	response
95.921	n/a	S  5	stimulus
97.754	n/a	S  5	stimulus
99.488	n/a	S  5	stimulus
101.071	n/a	S  5	stimulus
102.554	n/a	S  7	stimulus
104.287	n/a	S  5	stimulus
106.121	n/a	S  5	stimulus
107.704	n/a	S  5	stimulus
109.487	n/a	S  5	stimulus
111.121	n/a	S  5	stimulus
112.904	n/a	S  5	stimulus
114.737	n/a	S  5	stimulus
116.37	n/a	S  5	stimulus
117.954	n/a	S  5	stimulus
119.587	n/a	S  6	stimulus
120.311	n/a	S  1	response
121.02	n/a	S  5	stimulus
122.753	n/a	S  5	stimulus
124.337	n/a	S  5	stimulus
125.77	n/a	S  5	stimulus
127.403	n/a	S  5	stimulus
129.086	n/a	S  5	stimulus
130.82	n/a	S  5	stimulus
132.253	n/a	S  7	stimulus
133.836	n/a	S  5	stimulus
135.67	n/a	S  5	stimulus
137.253	n/a	S  6	stimulus
137.919	n/a	S  1	response
138.786	n/a	S  5	stimulus
140.469	n/a	S  5	stimulus
141.903	n/a	S  5	stimulus
143.636	n/a	S  6	stimulus
144.678	n/a	S  1	response
145.269	n/a	S  5	stimulus
147.102	n/a	S  5	stimulus
148.786	n/a	S  5	stimulus
150.269	n/a	S  6	stimulus
150.902	n/a	S  1	response
151.952	n/a	S  5	stimulus
153.585	n/a	S  7	stimulus
155.219	n/a	S  5	stimulus
156.652	n/a	S  7	stimulus
158.385	n/a	S  5	stimulus
159.869	n/a	S  7	stimulus
160.47	n/a	S  1	response
161.502	n/a	S  5	stimulus
163.285	n/a	S  5	stimulus
165.068	n/a	S  5	stimulus
166.902	n/a	S  5	stimulus
168.435	n/a	S  5	stimulus
170.018	n/a	S  5	stimulus
171.651	n/a	S  6	stimulus
172.222	n/a	S  1	response
173.435	n/a	S  5	stimulus
175.268	n/a	S  5	stimulus
177.001	n/a	S  6	stimulus
177.638	n/a	S  1	response
178.734	n/a	S  5	stimulus
180.168	n/a	S  6	stimulus
180.766	n/a	S  1	response
181.701	n/a	S  5	stimulus
183.234	n/a	S  7	stimulus
184.718	n/a	S  5	stimulus
186.551	n/a	S  7	stimulus
188.134	n/a	S  5	stimulus
189.917	n/a	S  5	stimulus
191.417	n/a	S 10	n/a
206.433	n/a	S  5	stimulus
207.967	n/a	S  5	stimulus
209.6	n/a	S  7	stimulus
211.133	n/a	S  5	stimulus
212.816	n/a	S  5	stimulus
214.25	n/a	S  5	stimulus
216.083	n/a	S  5	stimulus
217.666	n/a	S  5	stimulus
219.099	n/a	S  5	stimulus
220.783	n/a	S  5	stimulus
222.366	n/a	S  5	stimulus
224.099	n/a	S  5	stimulus
225.633	n/a	S  6	stimulus
226.133	n/a	S  1	response
227.316	n/a	S  5	stimulus
228.799	n/a	S  5	stimulus
230.482	n/a	S  5	stimulus
231.966	n/a	S  5	stimulus
233.799	n/a	S  5	stimulus
235.532	n/a	S  5	stimulus
237.115	n/a	S  5	stimulus
238.849	n/a	S  7	stimulus
240.582	n/a	S  5	stimulus
242.015	n/a	S  5	stimulus
243.748	n/a	S  6	stimulus
244.524	n/a	S  1	response
245.432	n/a	S  5	stimulus
247.265	n/a	S  5	stimulus
249.098	n/a	S  5	stimulus
250.831	n/a	S  6	stimulus
251.564	n/a	S  1	response
252.565	n/a	S  5	stimulus
253.998	n/a	S  5	stimulus
255.531	n/a	S  5	stimulus
257.015	n/a	S  6	stimulus
257.58	n/a	S  1	response
258.798	n/a	S  5	stimulus
260.331	n/a	S  7	stimulus
261.964	n/a	S  5	stimulus
263.448	n/a	S  7	stimulus
265.081	n/a	S  5	stimulus
266.664	n/a	S  7	stimulus
267.292	n/a	S  1	response
268.397	n/a	S  5	stimulus
269.831	n/a	S  5	stimulus
271.464	n/a	S  5	stimulus
272.897	n/a	S  5	stimulus
274.531	n/a	S  5	stimulus
276.214	n/a	S  5	stimulus
277.647	n/a	S  6	stimulus
278.38	n/a	S  1	response
279.23	n/a	S  5	stimulus
280.714	n/a	S  5	stimulus
282.397	n/a	S  6	stimulus
282.948	n/a	S  1	response
284.03	n/a	S  5	stimulus
285.813	n/a	S  6	stimulus
286.476	n/a	S  1	response
287.647	n/a	S  5	stimulus
289.43	n/a	S  7	stimulus
291.213	n/a	S  5	stimulus
293.046	n/a	S  7	stimulus
294.83	n/a	S  5	stimulus
296.263	n/a	S  5	stimulus
329.803	n/a	S 12	n/a
340.745	n/a	S  5	stimulus
342.278	n/a	S  5	stimulus
343.761	n/a	S  5	stimulus
345.594	n/a	S  7	stimulus
346.01	n/a	S  1	response
347.178	n/a	S  5	stimulus
348.661	n/a	S  6	stimulus
349.186	n/a	S  1	response
350.394	n/a	S  5	stimulus
352.227	n/a	S  5	stimulus
353.661	n/a	S  5	stimulus
355.294	n/a	S  6	stimulus
355.786	n/a	S  1	response
357.027	n/a	S  5	stimulus
358.71	n/a	S  5	stimulus
360.294	n/a	S  6	stimulus
360.842	n/a	S  1	response
361.877	n/a	S  5	stimulus
363.66	n/a	S  5	stimulus
365.393	n/a	S  6	stimulus
366.026	n/a	S  1	response
367.227	n/a	S  5	stimulus
368.96	n/a	S  5	stimulus
370.693	n/a	S  5	stimulus
372.177	n/a	S  7	stimulus
373.86	n/a	S  5	stimulus
375.693	n/a	S  7	stimulus
377.176	n/a	S  5	stimulus
378.81	n/a	S  6	stimulus
379.754	n/a	S  1	response
380.593	n/a	S  5	stimulus
382.426	n/a	S  5	stimulus
384.109	n/a	S  6	stimulus
384.905	n/a	S  1	response
385.893	n/a	S  5	stimulus
387.526	n/a	S  5	stimulus
389.109	n/a	S  6	stimulus
389.697	n/a	S  1	response
390.892	n/a	S  5	stimulus
392.476	n/a	S  5	stimulus
394.259	n/a	S  5	stimulus
395.942	n/a	S  5	stimulus
397.526	n/a	S  5	stimulus
399.059	n/a	S  5	stimulus
400.592	n/a	S  7	stimulus
402.175	n/a	S  5	stimulus
403.809	n/a	S  5	stimulus
405.392	n/a	S  5	stimulus
406.875	n/a	S  7	stimulus
408.658	n/a	S  5	stimulus
410.392	n/a	S  5	stimulus
412.025	n/a	S  7	stimulus
413.858	n/a	S  5	stimulus
415.391	n/a	S  5	stimulus
417.225	n/a	S  5	stimulus
418.908	n/a	S  5	stimulus
420.741	n/a	S  5	stimulus
422.275	n/a	S  5	stimulus
424.058	n/a	S  7	stimulus
425.591	n/a	S  5	stimulus
427.024	n/a	S  5	stimulus
428.858	n/a	S  5	stimulus
430.491	n/a	S  5	stimulus
432.074	n/a	S  5	stimulus
433.757	n/a	S  5	stimulus
435.591	n/a	S  5	stimulus
437.374	n/a	S  5	stimulus
438.807	n/a	S  7	stimulus
439.512	n/a	S  1	response
440.64	n/a	S  5	stimulus
442.224	n/a	S  6	stimulus
442.912	n/a	S  1	response
443.857	n/a	S  5	stimulus
445.34	n/a	S  5	stimulus
446.874	n/a	S  5	stimulus
448.557	n/a	S  6	stimulus
449.248	n/a	S  1	response
449.99	n/a	S  5	stimulus
451.673	n/a	S  5	stimulus
453.157	n/a	S  6	stimulus
453.696	n/a	S  1	response
454.79	n/a	S  5	stimulus
456.423	n/a	S  5	stimulus
458.106	n/a	S  6	stimulus
458.704	n/a	S  1	response
459.89	n/a	S  5	stimulus
461.323	n/a	S  5	stimulus
462.906	n/a	S  5	stimulus
464.589	n/a	S  7	stimulus
465.392	n/a	S  1	response
466.123	n/a	S  5	stimulus
467.606	n/a	S  7	stimulus
469.089	n/a	S  5	stimulus
470.923	n/a	S  6	stimulus
471.544	n/a	S  1	response
472.506	n/a	S  5	stimulus
473.939	n/a	S  5	stimulus
475.772	n/a	S  6	stimulus
477.356	n/a	S  5	stimulus
479.189	n/a	S  5	stimulus
480.722	n/a	S  6	stimulus
481.431	n/a	S  1	response
482.255	n/a	S  5	stimulus
483.689	n/a	S  5	stimulus
485.372	n/a	S  5	stimulus
487.155	n/a	S  5	stimulus
488.638	n/a	S  5	stimulus
490.372	n/a	S  5	stimulus
491.855	n/a	S  7	stimulus
493.588	n/a	S  5	stimulus
495.122	n/a	S  5	stimulus
496.705	n/a	S  5	stimulus
498.438	n/a	S  7	stimulus
500.071	n/a	S  5	stimulus
501.705	n/a	S  5	stimulus
503.138	n/a	S  7	stimulus
504.771	n/a	S  5	stimulus
506.354	n/a	S  5	stimulus
508.188	n/a	S  5	stimulus
509.971	n/a	S  5	stimulus
511.754	n/a	S  5	stimulus
513.387	n/a	S  5	stimulus
515.071	n/a	S  7	stimulus
