onset	duration	event_type	trial_type
6.787	n/a	S  5	stimulus
7.381	n/a	S  1	response
8.42	n/a	S  5	stimulus
8.717	n/a	S  1	response
10.354	n/a	S  5	stimulus
10.685	n/a	S  1	response
12.087	n/a	S  5	stimulus
12.373	n/a	S  1	response
13.72	n/a	S  5	stimulus
14.013	n/a	S  1	response
15.554	n/a	S  5	stimulus
15.805	n/a	S  1	response
17.387	n/a	S  5	stimulus
17.685	n/a	S  1	response
19.02	n/a	S  5	stimulus
19.293	n/a	S  1	response
20.853	n/a	S  5	stimulus
21.141	n/a	S  1	response
22.687	n/a	S  5	stimulus
22.989	n/a	S  1	response
24.52	n/a	S  5	stimulus
24.781	n/a	S  1	response
26.253	n/a	S  5	stimulus
26.509	n/a	S  1	response
28.087	n/a	S  5	stimulus
28.341	n/a	S  1	response
29.62	n/a	S  5	stimulus
29.917	n/a	S  1	response
31.353	n/a	S  5	stimulus
31.565	n/a	S  1	response
33.386	n/a	S  5	stimulus
33.653	n/a	S  1	response
35.119	n/a	S  5	stimulus
35.381	n/a	S  1	response
37.153	n/a	S  5	stimulus
37.453	n/a	S  1	response
38.686	n/a	S  5	stimulus
38.997	n/a	S  1	response
40.319	n/a	S  5	stimulus
40.541	n/a	S  1	response
42.052	n/a	S 10	n/a
42.261	n/a	S  1	response
62.068	n/a	S  5	stimulus
62.612	n/a	S  1	response
64.102	n/a	S  5	stimulus
64.364	n/a	S  1	response
65.635	n/a	S  5	stimulus
65.892	n/a	S  1	response
67.468	n/a	S  5	stimulus
67.74	n/a	S  1	response
69.301	n/a	S  5	stimulus
69.572	n/a	S  1	response
71.035	n/a	S  5	stimulus
71.292	n/a	S  1	response
73.068	n/a	S  5	stimulus
73.364	n/a	S  1	response
74.901	n/a	S  5	stimulus
75.172	n/a	S  1	response
76.734	n/a	S  5	stimulus
76.988	n/a	S  1	response
78.568	n/a	S  5	stimulus
78.812	n/a	S  1	response
80.401	n/a	S  5	stimulus
80.676	n/a	S  1	response
82.334	n/a	S  5	stimulus
82.588	n/a	S  1	response
84.167	n/a	S  5	stimulus
84.38	n/a	S  1	response
86.201	n/a	S  5	stimulus
86.444	n/a	S  1	response
87.934	n/a	S  5	stimulus
88.228	n/a	S  1	response
89.467	n/a	S  5	stimulus
89.748	n/a	S  1	response
91.2	n/a	S  5	stimulus
91.436	n/a	S  1	response
92.934	n/a	S  5	stimulus
93.236	n/a	S  1	response
94.967	n/a	S  5	stimulus
95.268	n/a	S  1	response
97	n/a	S  5	stimulus
97.348	n/a	S  1	response
98.733	n/a	S  5	stimulus
99.124	n/a	S  1	response
100.367	n/a	S  5	stimulus
100.716	n/a	S  1	response
102.1	n/a	S  5	stimulus
102.387	n/a	S  1	response
103.933	n/a	S 10	n/a
123.949	n/a	S  5	stimulus
124.419	n/a	S  1	response
125.782	n/a	S  5	stimulus
126.051	n/a	S  1	response
127.516	n/a	S  5	stimulus
127.787	n/a	S  1	response
129.049	n/a	S  5	stimulus
129.387	n/a	S  1	response
130.682	n/a	S  5	stimulus
130.939	n/a	S  1	response
132.715	n/a	S  5	stimulus
132.939	n/a	S  1	response
133.749	n/a	S  5	stimulus
134.131	n/a	S  1	response
135.282	n/a	S  5	stimulus
135.547	n/a	S  1	response
137.115	n/a	S  5	stimulus
137.347	n/a	S  1	response
138.949	n/a	S  5	stimulus
139.243	n/a	S  1	response
140.782	n/a	S  5	stimulus
141.139	n/a	S  1	response
142.715	n/a	S  5	stimulus
142.979	n/a	S  1	response
144.748	n/a	S  5	stimulus
144.995	n/a	S  1	response
146.382	n/a	S  5	stimulus
146.699	n/a	S  1	response
148.115	n/a	S  5	stimulus
148.403	n/a	S  1	response
149.948	n/a	S  5	stimulus
150.29	n/a	S  1	response
151.681	n/a	S  5	stimulus
151.922	n/a	S  1	response
153.415	n/a	S  5	stimulus
153.666	n/a	S  1	response
155.178	n/a	S  1	response
155.448	n/a	S  5	stimulus
157.281	n/a	S  5	stimulus
157.554	n/a	S  1	response
158.814	n/a	S  5	stimulus
159.09	n/a	S  1	response
160.448	n/a	S  5	stimulus
160.69	n/a	S  1	response
162.281	n/a	S  5	stimulus
162.554	n/a	S  1	response
164.214	n/a	S  5	stimulus
164.546	n/a	S  1	response
166.147	n/a	S  5	stimulus
166.418	n/a	S  1	response
168.181	n/a	S  5	stimulus
168.53	n/a	S  1	response
169.914	n/a	S  5	stimulus
170.282	n/a	S  1	response
171.447	n/a	S  5	stimulus
171.786	n/a	S  1	response
173.18	n/a	S  5	stimulus
173.514	n/a	S  1	response
174.914	n/a	S 10	n/a
175.242	n/a	S  1	response
216.99	n/a	S 12	n/a
225.262	n/a	S  5	stimulus
225.841	n/a	S  1	response
226.795	n/a	S  5	stimulus
227.049	n/a	S  1	response
228.628	n/a	S  5	stimulus
228.889	n/a	S  1	response
230.461	n/a	S  5	stimulus
230.705	n/a	S  1	response
232.395	n/a	S  5	stimulus
232.673	n/a	S  1	response
234.328	n/a	S  5	stimulus
234.593	n/a	S  1	response
235.361	n/a	S  5	stimulus
235.729	n/a	S  1	response
236.895	n/a	S  5	stimulus
237.153	n/a	S  1	response
