onset	duration	event_type	trial_type
21.517	n/a	S  5	stimulus
23.3	n/a	S  5	stimulus
24.783	n/a	S  5	stimulus
26.267	n/a	S  5	stimulus
27.85	n/a	S  5	stimulus
29.633	n/a	S  5	stimulus
31.466	n/a	S  5	stimulus
33.05	n/a	S  5	stimulus
34.483	n/a	S  5	stimulus
36.066	n/a	S  5	stimulus
37.9	n/a	S  5	stimulus
39.533	n/a	S  5	stimulus
41.316	n/a	S  5	stimulus
43.149	n/a	S  5	stimulus
44.633	n/a	S  7	stimulus
45.07	n/a	S  1	response
46.266	n/a	S  5	stimulus
47.949	n/a	S  5	stimulus
49.782	n/a	S  5	stimulus
51.616	n/a	S  7	stimulus
53.199	n/a	S  5	stimulus
54.782	n/a	S  6	stimulus
55.502	n/a	S  1	response
56.366	n/a	S  5	stimulus
58.149	n/a	S  5	stimulus
59.682	n/a	S  5	stimulus
61.365	n/a	S  5	stimulus
63.199	n/a	S  6	stimulus
64.046	n/a	S  1	response
64.882	n/a	S  5	stimulus
66.665	n/a	S  7	stimulus
68.299	n/a	S  5	stimulus
70.032	n/a	S  7	stimulus
71.715	n/a	S  5	stimulus
73.148	n/a	S  6	stimulus
73.654	n/a	S  1	response
74.932	n/a	S  5	stimulus
76.365	n/a	S  5	stimulus
77.848	n/a	S  6	stimulus
78.374	n/a	S  1	response
79.532	n/a	S  5	stimulus
81.315	n/a	S  5	stimulus
83.048	n/a	S  7	stimulus
84.731	n/a	S  5	stimulus
86.165	n/a	S  5	stimulus
87.798	n/a	S  5	stimulus
89.481	n/a	S  7	stimulus
91.114	n/a	S  5	stimulus
92.698	n/a	S  6	stimulus
93.334	n/a	S  1	response
94.181	n/a	S  5	stimulus
95.614	n/a	S  5	stimulus
97.148	n/a	S  7	stimulus
98.581	n/a	S  5	stimulus
100.314	n/a	S  5	stimulus
101.847	n/a	S  6	stimulus
102.27	n/a	S  1	response
103.681	n/a	S  5	stimulus
105.314	n/a	S  5	stimulus
106.947	n/a	S  5	stimulus
108.431	n/a	S  6	stimulus
108.974	n/a	S  1	response
109.964	n/a	S  5	stimulus
111.397	n/a	S  5	stimulus
112.83	n/a	S  5	stimulus
114.514	n/a	S  5	stimulus
115.997	n/a	S  5	stimulus
117.73	n/a	S  5	stimulus
119.464	n/a	S  5	stimulus
120.947	n/a	S  5	stimulus
122.73	n/a	S  5	stimulus
124.463	n/a	S  5	stimulus
125.897	n/a	S  5	stimulus
127.63	n/a	S  5	stimulus
129.263	n/a	S  5	stimulus
131.097	n/a	S  5	stimulus
132.88	n/a	S  5	stimulus
134.413	n/a	S  5	stimulus
136.196	n/a	S  7	stimulus
137.88	n/a	S  5	stimulus
139.513	n/a	S  5	stimulus
141.296	n/a	S  5	stimulus
142.879	n/a	S  7	stimulus
144.563	n/a	S  5	stimulus
146.196	n/a	S  6	stimulus
146.645	n/a	S  1	response
147.829	n/a	S  5	stimulus
149.313	n/a	S  5	stimulus
151.046	n/a	S  5	stimulus
152.729	n/a	S  5	stimulus
154.212	n/a	S  6	stimulus
154.845	n/a	S  1	response
155.746	n/a	S  5	stimulus
157.579	n/a	S  7	stimulus
159.112	n/a	S  5	stimulus
160.696	n/a	S  7	stimulus
162.279	n/a	S  5	stimulus
163.712	n/a	S  6	stimulus
164.357	n/a	S  1	response
165.245	n/a	S  5	stimulus
166.729	n/a	S  5	stimulus
168.312	n/a	S  6	stimulus
169.045	n/a	S  1	response
169.845	n/a	S  5	stimulus
171.529	n/a	S  5	stimulus
172.962	n/a	S  7	stimulus
174.645	n/a	S  5	stimulus
176.228	n/a	S  5	stimulus
177.862	n/a	S  5	stimulus
179.695	n/a	S  7	stimulus
181.128	n/a	S  5	stimulus
182.862	n/a	S  6	stimulus
183.437	n/a	S  1	response
184.445	n/a	S  5	stimulus
186.228	n/a	S  5	stimulus
187.911	n/a	S  7	stimulus
189.695	n/a	S  5	stimulus
191.328	n/a	S  5	stimulus
193.111	n/a	S  6	stimulus
193.789	n/a	S  1	response
194.794	n/a	S  5	stimulus
196.428	n/a	S  5	stimulus
198.261	n/a	S  5	stimulus
199.795	n/a	S  6	stimulus
200.661	n/a	S  1	response
201.378	n/a	S  5	stimulus
202.861	n/a	S  5	stimulus
204.394	n/a	S 10	n/a
219.411	n/a	S  5	stimulus
221.244	n/a	S  5	stimulus
223.027	n/a	S  5	stimulus
224.86	n/a	S  5	stimulus
226.393	n/a	S  5	stimulus
228.177	n/a	S  5	stimulus
230.01	n/a	S  5	stimulus
231.693	n/a	S  5	stimulus
233.177	n/a	S  5	stimulus
234.76	n/a	S  5	stimulus
236.293	n/a	S  5	stimulus
237.926	n/a	S  5	stimulus
239.46	n/a	S  5	stimulus
241.193	n/a	S  5	stimulus
242.626	n/a	S  7	stimulus
244.36	n/a	S  5	stimulus
246.093	n/a	S  5	stimulus
247.876	n/a	S  5	stimulus
249.409	n/a	S  7	stimulus
250.943	n/a	S  5	stimulus
252.676	n/a	S  6	stimulus
253.164	n/a	S  1	response
254.159	n/a	S  5	stimulus
255.742	n/a	S  5	stimulus
257.226	n/a	S  5	stimulus
258.859	n/a	S  5	stimulus
260.442	n/a	S  6	stimulus
260.9	n/a	S  1	response
262.076	n/a	S  5	stimulus
263.509	n/a	S  7	stimulus
265.192	n/a	S  5	stimulus
266.925	n/a	S  7	stimulus
268.559	n/a	S  5	stimulus
270.242	n/a	S  6	stimulus
270.868	n/a	S  1	response
272.075	n/a	S  5	stimulus
273.559	n/a	S  5	stimulus
275.342	n/a	S  6	stimulus
275.908	n/a	S  1	response
277.125	n/a	S  5	stimulus
278.858	n/a	S  5	stimulus
280.442	n/a	S  7	stimulus
282.225	n/a	S  5	stimulus
283.658	n/a	S  5	stimulus
285.092	n/a	S  5	stimulus
286.825	n/a	S  7	stimulus
288.558	n/a	S  5	stimulus
290.391	n/a	S  6	stimulus
290.924	n/a	S  1	response
292.125	n/a	S  5	stimulus
293.558	n/a	S  5	stimulus
294.991	n/a	S  7	stimulus
296.524	n/a	S  5	stimulus
298.358	n/a	S  5	stimulus
299.941	n/a	S  6	stimulus
300.827	n/a	S  1	response
301.524	n/a	S  5	stimulus
303.058	n/a	S  5	stimulus
304.541	n/a	S  5	stimulus
306.174	n/a	S  6	stimulus
306.867	n/a	S  1	response
307.957	n/a	S  5	stimulus
309.591	n/a	S  5	stimulus
343.207	n/a	S 12	n/a
355.806	n/a	S  7	stimulus
357.539	n/a	S  5	stimulus
359.372	n/a	S  7	stimulus
360.856	n/a	S  5	stimulus
362.539	n/a	S  5	stimulus
364.172	n/a	S  5	stimulus
365.756	n/a	S  5	stimulus
367.489	n/a	S  5	stimulus
368.972	n/a	S  5	stimulus
370.805	n/a	S  5	stimulus
372.339	n/a	S  5	stimulus
374.122	n/a	S  6	stimulus
374.659	n/a	S  1	response
375.605	n/a	S  5	stimulus
377.339	n/a	S  5	stimulus
378.772	n/a	S  7	stimulus
380.205	n/a	S  5	stimulus
381.938	n/a	S  7	stimulus
383.622	n/a	S  5	stimulus
385.255	n/a	S  5	stimulus
386.788	n/a	S  6	stimulus
387.418	n/a	S  1	response
388.422	n/a	S  5	stimulus
390.105	n/a	S  5	stimulus
391.538	n/a	S  6	stimulus
392.042	n/a	S  1	response
393.322	n/a	S  5	stimulus
394.855	n/a	S  5	stimulus
396.538	n/a	S  5	stimulus
398.321	n/a	S  5	stimulus
399.854	n/a	S  5	stimulus
401.288	n/a	S  5	stimulus
403.121	n/a	S  5	stimulus
404.604	n/a	S  6	stimulus
405.226	n/a	S  1	response
406.238	n/a	S  5	stimulus
407.671	n/a	S  5	stimulus
409.254	n/a	S  5	stimulus
410.937	n/a	S  5	stimulus
412.771	n/a	S  6	stimulus
413.57	n/a	S  1	response
414.304	n/a	S  5	stimulus
416.137	n/a	S  5	stimulus
417.671	n/a	S  5	stimulus
419.154	n/a	S  7	stimulus
420.637	n/a	S  5	stimulus
422.42	n/a	S  5	stimulus
424.154	n/a	S  5	stimulus
425.987	n/a	S  5	stimulus
427.62	n/a	S  5	stimulus
429.404	n/a	S  5	stimulus
431.087	n/a	S  5	stimulus
432.82	n/a	S  7	stimulus
434.403	n/a	S  5	stimulus
436.087	n/a	S  6	stimulus
436.626	n/a	S  1	response
437.82	n/a	S  5	stimulus
439.603	n/a	S  7	stimulus
441.386	n/a	S  5	stimulus
442.92	n/a	S  5	stimulus
444.503	n/a	S  6	stimulus
445.026	n/a	S  1	response
446.136	n/a	S  5	stimulus
447.57	n/a	S  7	stimulus
449.053	n/a	S  5	stimulus
450.836	n/a	S  7	stimulus
452.419	n/a	S  5	stimulus
453.903	n/a	S  5	stimulus
455.436	n/a	S  5	stimulus
456.869	n/a	S  5	stimulus
458.653	n/a	S  5	stimulus
460.386	n/a	S  5	stimulus
461.919	n/a	S  5	stimulus
463.452	n/a	S  5	stimulus
465.086	n/a	S  6	stimulus
465.786	n/a	S  1	response
466.719	n/a	S  5	stimulus
468.352	n/a	S  5	stimulus
470.086	n/a	S  7	stimulus
471.819	n/a	S  5	stimulus
473.652	n/a	S  7	stimulus
475.485	n/a	S  5	stimulus
476.969	n/a	S  5	stimulus
478.602	n/a	S  6	stimulus
479.377	n/a	S  1	response
480.035	n/a	S  5	stimulus
481.568	n/a	S  5	stimulus
483.402	n/a	S  6	stimulus
485.035	n/a	S  5	stimulus
486.718	n/a	S  5	stimulus
488.452	n/a	S  5	stimulus
490.135	n/a	S  5	stimulus
491.568	n/a	S  5	stimulus
493.201	n/a	S  5	stimulus
494.985	n/a	S  5	stimulus
496.418	n/a	S  6	stimulus
498.251	n/a	S  5	stimulus
499.935	n/a	S  5	stimulus
501.418	n/a	S  5	stimulus
502.901	n/a	S  5	stimulus
504.384	n/a	S  6	stimulus
504.953	n/a	S  1	response
506.218	n/a	S  5	stimulus
507.901	n/a	S  5	stimulus
509.484	n/a	S  5	stimulus
511.018	n/a	S  7	stimulus
512.801	n/a	S  5	stimulus
514.284	n/a	S  5	stimulus
515.867	n/a	S  5	stimulus
517.701	n/a	S  5	stimulus
519.334	n/a	S  5	stimulus
520.967	n/a	S  5	stimulus
522.6	n/a	S  5	stimulus
524.134	n/a	S  7	stimulus
525.917	n/a	S  5	stimulus
527.45	n/a	S  6	stimulus
528.041	n/a	S  1	response
528.934	n/a	S  5	stimulus
530.717	n/a	S  7	stimulus
532.45	n/a	S  5	stimulus
534.233	n/a	S  5	stimulus
535.667	n/a	S  6	stimulus
537.5	n/a	S  5	stimulus
539.333	n/a	S 10	n/a
554.349	n/a	S  7	stimulus
555.983	n/a	S  5	stimulus
557.666	n/a	S  7	stimulus
559.149	n/a	S  5	stimulus
560.583	n/a	S  5	stimulus
562.016	n/a	S  5	stimulus
563.649	n/a	S  5	stimulus
565.082	n/a	S  5	stimulus
566.766	n/a	S  5	stimulus
568.499	n/a	S  5	stimulus
570.332	n/a	S  5	stimulus
572.066	n/a	S  6	stimulus
572.792	n/a	S  1	response
573.699	n/a	S  5	stimulus
575.282	n/a	S  5	stimulus
577.115	n/a	S  7	stimulus
578.549	n/a	S  5	stimulus
580.332	n/a	S  7	stimulus
581.865	n/a	S  5	stimulus
583.649	n/a	S  5	stimulus
585.382	n/a	S  6	stimulus
585.84	n/a	S  1	response
586.865	n/a	S  5	stimulus
588.398	n/a	S  5	stimulus
590.032	n/a	S  6	stimulus
590.568	n/a	S  1	response
591.615	n/a	S  5	stimulus
593.198	n/a	S  5	stimulus
594.931	n/a	S  5	stimulus
596.465	n/a	S  5	stimulus
598.248	n/a	S  5	stimulus
599.681	n/a	S  5	stimulus
601.315	n/a	S  5	stimulus
603.148	n/a	S  6	stimulus
603.856	n/a	S  1	response
604.931	n/a	S  5	stimulus
606.514	n/a	S  5	stimulus
608.248	n/a	S  5	stimulus
609.881	n/a	S  5	stimulus
611.314	n/a	S  6	stimulus
612.08	n/a	S  1	response
613.098	n/a	S  5	stimulus
614.581	n/a	S  5	stimulus
616.414	n/a	S  5	stimulus
617.847	n/a	S  7	stimulus
619.581	n/a	S  5	stimulus
621.164	n/a	S  5	stimulus
622.997	n/a	S  5	stimulus
624.581	n/a	S  5	stimulus
626.314	n/a	S  5	stimulus
627.997	n/a	S  5	stimulus
629.68	n/a	S  5	stimulus
631.164	n/a	S  7	stimulus
632.647	n/a	S  5	stimulus
634.33	n/a	S  6	stimulus
634.992	n/a	S  1	response
636.113	n/a	S  5	stimulus
637.597	n/a	S  7	stimulus
639.43	n/a	S  5	stimulus
641.113	n/a	S  5	stimulus
642.847	n/a	S  6	stimulus
644.63	n/a	S  5	stimulus
678.394	n/a	S 12	n/a
689.995	n/a	S  6	stimulus
690.655	n/a	S  1	response
691.778	n/a	S  5	stimulus
693.512	n/a	S  5	stimulus
695.295	n/a	S  5	stimulus
696.778	n/a	S  5	stimulus
698.561	n/a	S  5	stimulus
700.045	n/a	S  6	stimulus
700.799	n/a	S  1	response
701.828	n/a	S  5	stimulus
703.411	n/a	S  5	stimulus
705.095	n/a	S  5	stimulus
706.828	n/a	S  5	stimulus
708.561	n/a	S  5	stimulus
710.044	n/a	S  5	stimulus
711.778	n/a	S  5	stimulus
713.411	n/a	S  5	stimulus
715.144	n/a	S  5	stimulus
716.578	n/a	S  7	stimulus
718.111	n/a	S  5	stimulus
719.694	n/a	S  5	stimulus
721.227	n/a	S  5	stimulus
723.061	n/a	S  7	stimulus
724.694	n/a	S  5	stimulus
726.477	n/a	S  5	stimulus
728.01	n/a	S  6	stimulus
728.614	n/a	S  1	response
729.744	n/a	S  5	stimulus
731.477	n/a	S  5	stimulus
733.26	n/a	S  7	stimulus
734.944	n/a	S  5	stimulus
736.377	n/a	S  5	stimulus
737.96	n/a	S  6	stimulus
738.742	n/a	S  1	response
739.443	n/a	S  5	stimulus
740.877	n/a	S  5	stimulus
742.56	n/a	S  6	stimulus
743.214	n/a	S  1	response
744.243	n/a	S  5	stimulus
745.877	n/a	S  7	stimulus
