onset	duration	event_type	trial_type
5.746	n/a	S  5	stimulus
6.206	n/a	S  1	response
7.38	n/a	S  5	stimulus
7.678	n/a	S  1	response
9.213	n/a	S  5	stimulus
9.462	n/a	S  1	response
11.046	n/a	S  5	stimulus
11.286	n/a	S  1	response
12.779	n/a	S  5	stimulus
13.014	n/a	S  1	response
13.813	n/a	S  5	stimulus
14.406	n/a	S  1	response
15.546	n/a	S  5	stimulus
15.797	n/a	S  1	response
17.279	n/a	S  5	stimulus
17.525	n/a	S  1	response
19.213	n/a	S  5	stimulus
19.485	n/a	S  1	response
20.946	n/a	S  5	stimulus
21.197	n/a	S  1	response
22.979	n/a	S  5	stimulus
23.229	n/a	S  1	response
25.012	n/a	S  5	stimulus
25.261	n/a	S  1	response
26.746	n/a	S  5	stimulus
27.037	n/a	S  1	response
28.379	n/a	S  5	stimulus
28.621	n/a	S  1	response
30.112	n/a	S  5	stimulus
30.389	n/a	S  1	response
31.945	n/a	S  5	stimulus
32.189	n/a	S  1	response
33.779	n/a	S  5	stimulus
34.125	n/a	S  1	response
35.812	n/a	S  5	stimulus
36.069	n/a	S  1	response
37.545	n/a	S  5	stimulus
37.837	n/a	S  1	response
39.078	n/a	S 10	n/a
59.094	n/a	S  5	stimulus
59.621	n/a	S  1	response
61.027	n/a	S  5	stimulus
61.301	n/a	S  1	response
62.961	n/a	S  5	stimulus
63.237	n/a	S  1	response
64.794	n/a	S  5	stimulus
65.076	n/a	S  1	response
66.727	n/a	S  5	stimulus
67.012	n/a	S  1	response
68.661	n/a	S  5	stimulus
68.924	n/a	S  1	response
69.694	n/a	S  5	stimulus
70.22	n/a	S  1	response
71.527	n/a	S  5	stimulus
71.796	n/a	S  1	response
73.36	n/a	S  5	stimulus
73.604	n/a	S  1	response
74.994	n/a	S  5	stimulus
75.244	n/a	S  1	response
76.727	n/a	S  5	stimulus
76.956	n/a	S  1	response
78.56	n/a	S  5	stimulus
78.796	n/a	S  1	response
80.593	n/a	S  5	stimulus
80.892	n/a	S  1	response
82.527	n/a	S  5	stimulus
82.788	n/a	S  1	response
84.36	n/a	S  5	stimulus
84.604	n/a	S  1	response
86.193	n/a	S  5	stimulus
86.46	n/a	S  1	response
88.226	n/a	S  5	stimulus
88.484	n/a	S  1	response
90.06	n/a	S  5	stimulus
90.308	n/a	S  1	response
91.593	n/a	S  5	stimulus
91.932	n/a	S  1	response
93.626	n/a	S 10	n/a
113.642	n/a	S  5	stimulus
114.227	n/a	S  1	response
115.475	n/a	S  5	stimulus
115.747	n/a	S  1	response
117.009	n/a	S  5	stimulus
117.243	n/a	S  1	response
118.942	n/a	S  5	stimulus
119.179	n/a	S  1	response
120.975	n/a	S  5	stimulus
121.283	n/a	S  1	response
122.008	n/a	S  5	stimulus
122.451	n/a	S  1	response
123.742	n/a	S  5	stimulus
124.003	n/a	S  1	response
125.775	n/a	S  5	stimulus
126.011	n/a	S  1	response
127.308	n/a	S  5	stimulus
127.603	n/a	S  1	response
128.841	n/a	S  5	stimulus
129.123	n/a	S  1	response
130.775	n/a	S  5	stimulus
131.163	n/a	S  1	response
132.508	n/a	S  5	stimulus
132.795	n/a	S  1	response
134.341	n/a	S  5	stimulus
134.803	n/a	S  1	response
136.074	n/a	S  5	stimulus
136.347	n/a	S  1	response
137.808	n/a	S  5	stimulus
138.075	n/a	S  1	response
139.541	n/a	S  5	stimulus
139.859	n/a	S  1	response
141.274	n/a	S  5	stimulus
141.563	n/a	S  1	response
143.008	n/a	S  5	stimulus
143.299	n/a	S  1	response
144.841	n/a	S  5	stimulus
145.147	n/a	S  1	response
146.374	n/a	S  5	stimulus
146.659	n/a	S  1	response
148.107	n/a	S 10	n/a
190.182	n/a	S 12	n/a
198.639	n/a	S  5	stimulus
199.074	n/a	S  1	response
200.672	n/a	S  5	stimulus
200.97	n/a	S  1	response
202.505	n/a	S  5	stimulus
202.77	n/a	S  1	response
204.038	n/a	S  5	stimulus
204.282	n/a	S  1	response
205.572	n/a	S  5	stimulus
205.85	n/a	S  1	response
207.305	n/a	S  5	stimulus
207.538	n/a	S  1	response
209.338	n/a	S  5	stimulus
209.602	n/a	S  1	response
211.271	n/a	S  5	stimulus
211.545	n/a	S  1	response
213.105	n/a	S  5	stimulus
213.369	n/a	S  1	response
214.838	n/a	S  5	stimulus
215.073	n/a	S  1	response
216.371	n/a	S  5	stimulus
216.633	n/a	S  1	response
218.204	n/a	S  5	stimulus
218.465	n/a	S  1	response
220.038	n/a	S  5	stimulus
220.353	n/a	S  1	response
221.971	n/a	S  5	stimulus
222.249	n/a	S  1	response
223.504	n/a	S  5	stimulus
223.849	n/a	S  1	response
225.238	n/a	S  5	stimulus
225.529	n/a	S  1	response
226.871	n/a	S  5	stimulus
227.169	n/a	S  1	response
228.804	n/a	S 10	n/a
248.82	n/a	S  5	stimulus
249.425	n/a	S  1	response
250.553	n/a	S  5	stimulus
250.857	n/a	S  1	response
252.486	n/a	S  5	stimulus
252.769	n/a	S  1	response
254.42	n/a	S  5	stimulus
254.729	n/a	S  1	response
255.953	n/a	S  5	stimulus
256.257	n/a	S  1	response
257.886	n/a	S  5	stimulus
258.177	n/a	S  1	response
258.919	n/a	S  5	stimulus
259.32	n/a	S  1	response
260.853	n/a	S  5	stimulus
261.144	n/a	S  1	response
262.486	n/a	S  5	stimulus
262.752	n/a	S  1	response
264.219	n/a	S  5	stimulus
264.48	n/a	S  1	response
265.953	n/a	S  5	stimulus
266.2	n/a	S  1	response
267.986	n/a	S  5	stimulus
268.176	n/a	S  1	response
269.719	n/a	S  5	stimulus
270.056	n/a	S  1	response
271.352	n/a	S  5	stimulus
271.64	n/a	S  1	response
273.186	n/a	S  5	stimulus
273.576	n/a	S  1	response
274.919	n/a	S  5	stimulus
275.24	n/a	S  1	response
276.452	n/a	S  5	stimulus
276.768	n/a	S  1	response
278.285	n/a	S  5	stimulus
278.584	n/a	S  1	response
279.819	n/a	S  5	stimulus
280.224	n/a	S  1	response
281.452	n/a	S 10	n/a
