onset	duration	event_type	trial_type
24.732	n/a	S  5	stimulus
26.415	n/a	S  6	stimulus
27.127	n/a	S  1	response
27.998	n/a	S  5	stimulus
29.732	n/a	S  6	stimulus
31.265	n/a	S  5	stimulus
32.798	n/a	S  5	stimulus
34.281	n/a	S  5	stimulus
35.815	n/a	S  6	stimulus
36.166	n/a	S  1	response
37.348	n/a	S  5	stimulus
39.081	n/a	S  5	stimulus
40.715	n/a	S  7	stimulus
42.448	n/a	S  5	stimulus
44.231	n/a	S  5	stimulus
45.814	n/a	S  5	stimulus
47.614	n/a	S  5	stimulus
49.348	n/a	S  5	stimulus
51.181	n/a	S  5	stimulus
52.864	n/a	S  7	stimulus
54.547	n/a	S  5	stimulus
56.331	n/a	S  5	stimulus
58.114	n/a	S  5	stimulus
59.847	n/a	S  5	stimulus
61.68	n/a	S  6	stimulus
62.11	n/a	S  1	response
63.314	n/a	S  5	stimulus
64.897	n/a	S  6	stimulus
66.48	n/a	S  5	stimulus
68.063	n/a	S  6	stimulus
69.597	n/a	S  5	stimulus
71.23	n/a	S  7	stimulus
73.063	n/a	S  5	stimulus
74.547	n/a	S  7	stimulus
76.13	n/a	S  5	stimulus
77.913	n/a	S  7	stimulus
79.546	n/a	S  5	stimulus
81.23	n/a	S  5	stimulus
82.813	n/a	S  5	stimulus
84.246	n/a	S  5	stimulus
85.879	n/a	S  5	stimulus
87.663	n/a	S  6	stimulus
88.397	n/a	S  1	response
89.096	n/a	S  5	stimulus
90.629	n/a	S  5	stimulus
92.262	n/a	S  5	stimulus
94.096	n/a	S  5	stimulus
95.579	n/a	S  5	stimulus
97.012	n/a	S  5	stimulus
98.546	n/a	S  5	stimulus
100.129	n/a	S  5	stimulus
101.812	n/a	S  5	stimulus
103.645	n/a	S  5	stimulus
105.479	n/a	S  5	stimulus
106.912	n/a	S  5	stimulus
108.695	n/a	S  5	stimulus
110.428	n/a	S  7	stimulus
111.862	n/a	S  5	stimulus
113.295	n/a	S  7	stimulus
115.028	n/a	S  5	stimulus
116.712	n/a	S  5	stimulus
118.395	n/a	S  6	stimulus
118.821	n/a	S  1	response
120.028	n/a	S  5	stimulus
121.861	n/a	S  6	stimulus
123.345	n/a	S  5	stimulus
125.178	n/a	S  5	stimulus
126.811	n/a	S  5	stimulus
128.444	n/a	S  6	stimulus
128.916	n/a	S  1	response
130.178	n/a	S  5	stimulus
131.611	n/a	S  5	stimulus
133.394	n/a	S  7	stimulus
134.827	n/a	S  5	stimulus
136.511	n/a	S  5	stimulus
138.044	n/a	S  5	stimulus
139.877	n/a	S  5	stimulus
141.71	n/a	S  5	stimulus
143.344	n/a	S  5	stimulus
144.777	n/a	S  7	stimulus
146.26	n/a	S  5	stimulus
147.894	n/a	S  5	stimulus
149.577	n/a	S  5	stimulus
151.26	n/a	S  5	stimulus
152.993	n/a	S  6	stimulus
153.42	n/a	S  1	response
154.627	n/a	S  5	stimulus
156.26	n/a	S  6	stimulus
156.676	n/a	S  1	response
157.693	n/a	S  5	stimulus
159.176	n/a	S  6	stimulus
160.86	n/a	S  5	stimulus
162.443	n/a	S  7	stimulus
163.976	n/a	S  5	stimulus
165.56	n/a	S  7	stimulus
167.243	n/a	S  5	stimulus
168.776	n/a	S  7	stimulus
170.609	n/a	S  5	stimulus
172.193	n/a	S  5	stimulus
173.876	n/a	S  5	stimulus
175.609	n/a	S  5	stimulus
177.442	n/a	S  5	stimulus
179.026	n/a	S  6	stimulus
179.595	n/a	S  1	response
180.509	n/a	S  5	stimulus
182.342	n/a	S  5	stimulus
