onset	duration	event_type	trial_type
6.365	n/a	S  7	stimulus
7.074	n/a	S  1	response
8.398	n/a	S  7	stimulus
8.882	n/a	S  2	response
10.431	n/a	S  7	stimulus
10.802	n/a	S  3	response
12.181	n/a	S  7	stimulus
12.634	n/a	S  1	response
13.915	n/a	S 11	n/a
15.648	n/a	S  8	stimulus
16.306	n/a	S  1	response
17.798	n/a	S  8	stimulus
18.338	n/a	S  1	response
19.548	n/a	S  8	stimulus
20.074	n/a	S  2	response
21.581	n/a	S  8	stimulus
22.29	n/a	S  2	response
23.614	n/a	S 11	n/a
25.848	n/a	S  7	stimulus
26.418	n/a	S  2	response
27.681	n/a	S  7	stimulus
28.466	n/a	S  3	response
29.614	n/a	S  7	stimulus
30.162	n/a	S  1	response
31.447	n/a	S  7	stimulus
32.13	n/a	S  2	response
33.181	n/a	S 11	n/a
35.131	n/a	S 11	n/a
36.064	n/a	S  5	stimulus
36.73	n/a	S  1	response
38.097	n/a	S  5	stimulus
38.658	n/a	S  1	response
40.33	n/a	S  5	stimulus
41.042	n/a	S  2	response
42.264	n/a	S 11	n/a
44.197	n/a	S  8	stimulus
44.97	n/a	S  3	response
46.03	n/a	S  8	stimulus
46.738	n/a	S  3	response
48.064	n/a	S  8	stimulus
48.754	n/a	S  1	response
49.897	n/a	S  8	stimulus
50.546	n/a	S  1	response
51.73	n/a	S 11	n/a
53.863	n/a	S 11	n/a
54.797	n/a	S  6	stimulus
55.666	n/a	S  3	response
56.73	n/a	S  6	stimulus
58.13	n/a	S  3	response
58.963	n/a	S  6	stimulus
59.978	n/a	S  3	response
60.996	n/a	S 11	n/a
63.03	n/a	S  5	stimulus
64.88	n/a	S  5	stimulus
66.713	n/a	S  5	stimulus
68.646	n/a	S  5	stimulus
69.258	n/a	S  1	response
70.496	n/a	S 11	n/a
72.329	n/a	S  6	stimulus
73.194	n/a	S  3	response
74.163	n/a	S  6	stimulus
75.298	n/a	S  2	response
75.996	n/a	S  6	stimulus
76.89	n/a	S  1	response
78.029	n/a	S 11	n/a
80.063	n/a	S  7	stimulus
80.666	n/a	S  3	response
82.196	n/a	S  7	stimulus
82.85	n/a	S  1	response
84.246	n/a	S  7	stimulus
84.802	n/a	S  2	response
86.179	n/a	S  7	stimulus
86.801	n/a	S  3	response
88.012	n/a	S 11	n/a
89.746	n/a	S 10	n/a
99.762	n/a	S  8	stimulus
100.817	n/a	S  3	response
101.995	n/a	S  8	stimulus
102.929	n/a	S  2	response
103.928	n/a	S  8	stimulus
104.497	n/a	S  3	response
106.162	n/a	S 11	n/a
108.412	n/a	S 11	n/a
109.345	n/a	S  5	stimulus
110.209	n/a	S  1	response
111.178	n/a	S  5	stimulus
111.993	n/a	S  2	response
113.311	n/a	S  5	stimulus
114.041	n/a	S  2	response
115.545	n/a	S 11	n/a
117.278	n/a	S  6	stimulus
118.273	n/a	S  1	response
119.511	n/a	S  6	stimulus
120.673	n/a	S  1	response
121.561	n/a	S  6	stimulus
122.489	n/a	S  2	response
123.494	n/a	S 11	n/a
125.228	n/a	S 11	n/a
126.161	n/a	S  5	stimulus
127.025	n/a	S  3	response
128.194	n/a	S  5	stimulus
128.873	n/a	S  3	response
130.228	n/a	S  5	stimulus
130.817	n/a	S  1	response
132.161	n/a	S  5	stimulus
132.753	n/a	S  1	response
133.911	n/a	S 11	n/a
136.144	n/a	S  7	stimulus
136.633	n/a	S  1	response
138.177	n/a	S  7	stimulus
138.769	n/a	S  2	response
140.127	n/a	S  7	stimulus
140.577	n/a	S  3	response
141.86	n/a	S 11	n/a
143.794	n/a	S  8	stimulus
144.369	n/a	S  3	response
145.727	n/a	S  8	stimulus
146.329	n/a	S  1	response
147.66	n/a	S  8	stimulus
148.193	n/a	S  1	response
149.594	n/a	S  8	stimulus
150.193	n/a	S  2	response
151.727	n/a	S 11	n/a
153.677	n/a	S  5	stimulus
154.409	n/a	S  2	response
155.81	n/a	S  5	stimulus
156.553	n/a	S  2	response
157.643	n/a	S  5	stimulus
158.473	n/a	S  3	response
159.677	n/a	S  5	stimulus
160.417	n/a	S  3	response
161.71	n/a	S 11	n/a
163.843	n/a	S  7	stimulus
165.049	n/a	S  1	response
165.876	n/a	S  7	stimulus
166.569	n/a	S  2	response
167.726	n/a	S  7	stimulus
168.073	n/a	S  3	response
169.56	n/a	S  7	stimulus
170.129	n/a	S  1	response
171.793	n/a	S 11	n/a
173.526	n/a	S  6	stimulus
174.592	n/a	S  2	response
175.459	n/a	S  6	stimulus
176.336	n/a	S  2	response
177.193	n/a	S  6	stimulus
178.136	n/a	S  3	response
179.226	n/a	S 11	n/a
181.159	n/a	S  8	stimulus
181.752	n/a	S  2	response
183.092	n/a	S  8	stimulus
183.768	n/a	S  3	response
185.042	n/a	S  8	stimulus
185.816	n/a	S  3	response
187.276	n/a	S  8	stimulus
188.136	n/a	S  1	response
189.226	n/a	S 11	n/a
191.259	n/a	S 10	n/a
201.275	n/a	S  8	stimulus
202	n/a	S  1	response
203.408	n/a	S  8	stimulus
203.856	n/a	S  2	response
205.142	n/a	S  8	stimulus
205.712	n/a	S  2	response
207.075	n/a	S 11	n/a
209.208	n/a	S 11	n/a
210.142	n/a	S  6	stimulus
210.888	n/a	S  3	response
212.175	n/a	S  6	stimulus
212.952	n/a	S  3	response
214.408	n/a	S  6	stimulus
215.312	n/a	S  3	response
216.141	n/a	S  6	stimulus
216.968	n/a	S  3	response
218.175	n/a	S 11	n/a
220.408	n/a	S  8	stimulus
221.08	n/a	S  3	response
222.441	n/a	S  8	stimulus
223	n/a	S  3	response
224.591	n/a	S  8	stimulus
225.176	n/a	S  1	response
226.624	n/a	S  8	stimulus
227.168	n/a	S  1	response
228.574	n/a	S 11	n/a
230.608	n/a	S 11	n/a
231.541	n/a	S  7	stimulus
232.112	n/a	S  2	response
233.591	n/a	S  7	stimulus
234.304	n/a	S  2	response
234.624	n/a	S  3	response
235.524	n/a	S  7	stimulus
236.048	n/a	S  1	response
237.357	n/a	S  7	stimulus
237.928	n/a	S  2	response
239.291	n/a	S 11	n/a
241.524	n/a	S  8	stimulus
243.112	n/a	S  2	response
243.457	n/a	S  8	stimulus
244.008	n/a	S  2	response
245.49	n/a	S  8	stimulus
246.048	n/a	S  3	response
247.424	n/a	S 11	n/a
249.457	n/a	S 11	n/a
250.407	n/a	S  6	stimulus
251.4	n/a	S  1	response
252.34	n/a	S  6	stimulus
253.848	n/a	S  1	response
254.473	n/a	S  6	stimulus
255.36	n/a	S  1	response
256.207	n/a	S 11	n/a
258.24	n/a	S  5	stimulus
259.472	n/a	S  1	response
260.273	n/a	S  5	stimulus
261.039	n/a	S  1	response
262.307	n/a	S  5	stimulus
263.375	n/a	S  1	response
264.14	n/a	S  5	stimulus
266.173	n/a	S 11	n/a
268.206	n/a	S  8	stimulus
268.863	n/a	S  3	response
270.34	n/a	S  8	stimulus
271.055	n/a	S  1	response
272.373	n/a	S  8	stimulus
273.071	n/a	S  1	response
274.523	n/a	S  8	stimulus
275.247	n/a	S  2	response
276.573	n/a	S 11	n/a
278.506	n/a	S  6	stimulus
280.356	n/a	S  6	stimulus
280.431	n/a	S  1	response
281.279	n/a	S  2	response
