onset	duration	event_type	trial_type
30.743	n/a	S  5	stimulus
32.526	n/a	S  5	stimulus
34.11	n/a	S  5	stimulus
35.693	n/a	S  5	stimulus
37.226	n/a	S  5	stimulus
39.059	n/a	S  5	stimulus
40.493	n/a	S  5	stimulus
42.226	n/a	S  5	stimulus
43.759	n/a	S  5	stimulus
45.243	n/a	S  6	stimulus
45.666	n/a	S  1	response
46.826	n/a	S  5	stimulus
48.459	n/a	S  6	stimulus
48.802	n/a	S  1	response
49.942	n/a	S  5	stimulus
51.676	n/a	S  6	stimulus
52.29	n/a	S  1	response
53.459	n/a	S  5	stimulus
55.242	n/a	S  5	stimulus
56.676	n/a	S  5	stimulus
58.109	n/a	S  5	stimulus
59.792	n/a	S  7	stimulus
60.178	n/a	S  1	response
61.525	n/a	S  5	stimulus
63.359	n/a	S  5	stimulus
64.942	n/a	S  6	stimulus
65.441	n/a	S  1	response
66.425	n/a	S  5	stimulus
68.108	n/a	S  5	stimulus
69.642	n/a	S  5	stimulus
71.175	n/a	S  5	stimulus
72.908	n/a	S  5	stimulus
74.742	n/a	S  5	stimulus
76.175	n/a	S  7	stimulus
77.608	n/a	S  5	stimulus
79.141	n/a	S  7	stimulus
80.825	n/a	S  5	stimulus
82.408	n/a	S  5	stimulus
84.091	n/a	S  7	stimulus
85.775	n/a	S  5	stimulus
87.458	n/a	S  5	stimulus
89.191	n/a	S  5	stimulus
91.024	n/a	S  5	stimulus
92.858	n/a	S  6	stimulus
93.345	n/a	S  1	response
94.491	n/a	S  5	stimulus
95.924	n/a	S  6	stimulus
96.721	n/a	S  1	response
97.458	n/a	S  5	stimulus
99.241	n/a	S  7	stimulus
99.641	n/a	S  1	response
100.724	n/a	S  5	stimulus
102.207	n/a	S  5	stimulus
103.641	n/a	S  5	stimulus
105.424	n/a	S  5	stimulus
106.957	n/a	S  5	stimulus
108.49	n/a	S  7	stimulus
110.324	n/a	S  5	stimulus
112.057	n/a	S  7	stimulus
113.84	n/a	S  5	stimulus
115.374	n/a	S  6	stimulus
115.897	n/a	S  1	response
117.007	n/a	S  5	stimulus
118.59	n/a	S  5	stimulus
120.223	n/a	S  5	stimulus
121.957	n/a	S  5	stimulus
123.59	n/a	S  5	stimulus
125.023	n/a	S  5	stimulus
126.457	n/a	S  5	stimulus
127.94	n/a	S  5	stimulus
129.673	n/a	S  5	stimulus
131.506	n/a	S  5	stimulus
133.09	n/a	S  5	stimulus
134.523	n/a	S  5	stimulus
136.006	n/a	S  6	stimulus
136.673	n/a	S  1	response
137.54	n/a	S  5	stimulus
138.973	n/a	S  6	stimulus
139.825	n/a	S  1	response
140.456	n/a	S  5	stimulus
142.089	n/a	S  6	stimulus
142.737	n/a	S  1	response
143.773	n/a	S  5	stimulus
145.306	n/a	S  5	stimulus
147.039	n/a	S  5	stimulus
148.523	n/a	S  5	stimulus
150.356	n/a	S  7	stimulus
151.839	n/a	S  5	stimulus
153.672	n/a	S  5	stimulus
155.456	n/a	S  6	stimulus
156.136	n/a	S  1	response
157.289	n/a	S  5	stimulus
158.772	n/a	S  5	stimulus
160.505	n/a	S  5	stimulus
162.139	n/a	S  5	stimulus
163.672	n/a	S  5	stimulus
165.505	n/a	S  5	stimulus
167.239	n/a	S  7	stimulus
167.952	n/a	S  1	response
168.822	n/a	S  5	stimulus
170.505	n/a	S  7	stimulus
172.338	n/a	S  5	stimulus
174.022	n/a	S  5	stimulus
175.855	n/a	S  7	stimulus
177.288	n/a	S  5	stimulus
179.072	n/a	S  5	stimulus
180.905	n/a	S  5	stimulus
182.488	n/a	S  5	stimulus
183.921	n/a	S  6	stimulus
184.688	n/a	S  1	response
185.505	n/a	S  5	stimulus
187.188	n/a	S  6	stimulus
187.824	n/a	S  1	response
188.871	n/a	S  5	stimulus
190.454	n/a	S  7	stimulus
192.088	n/a	S  5	stimulus
193.621	n/a	S  5	stimulus
195.204	n/a	S  5	stimulus
196.938	n/a	S  5	stimulus
198.421	n/a	S  5	stimulus
200.204	n/a	S  7	stimulus
201.737	n/a	S  5	stimulus
203.271	n/a	S  7	stimulus
204.754	n/a	S  5	stimulus
206.387	n/a	S  6	stimulus
207	n/a	S  1	response
208.021	n/a	S  5	stimulus
209.504	n/a	S  5	stimulus
211.287	n/a	S  5	stimulus
213.12	n/a	S 10	n/a
228.137	n/a	S  5	stimulus
229.67	n/a	S  5	stimulus
231.103	n/a	S  5	stimulus
232.936	n/a	S  5	stimulus
234.57	n/a	S  5	stimulus
236.303	n/a	S  5	stimulus
237.936	n/a	S  5	stimulus
239.67	n/a	S  5	stimulus
241.303	n/a	S  5	stimulus
242.886	n/a	S  6	stimulus
243.391	n/a	S  1	response
244.319	n/a	S  5	stimulus
245.953	n/a	S  6	stimulus
246.527	n/a	S  1	response
247.736	n/a	S  5	stimulus
249.419	n/a	S  6	stimulus
250.031	n/a	S  1	response
250.903	n/a	S  5	stimulus
252.436	n/a	S  5	stimulus
253.969	n/a	S  5	stimulus
255.402	n/a	S  5	stimulus
256.836	n/a	S  7	stimulus
258.419	n/a	S  5	stimulus
260.002	n/a	S  5	stimulus
261.635	n/a	S  6	stimulus
262.231	n/a	S  1	response
263.369	n/a	S  5	stimulus
265.102	n/a	S  5	stimulus
266.785	n/a	S  5	stimulus
268.469	n/a	S  5	stimulus
270.252	n/a	S  5	stimulus
271.985	n/a	S  5	stimulus
273.418	n/a	S  7	stimulus
274.902	n/a	S  5	stimulus
276.535	n/a	S  7	stimulus
278.168	n/a	S  5	stimulus
280.002	n/a	S  5	stimulus
281.785	n/a	S  7	stimulus
283.218	n/a	S  5	stimulus
285.051	n/a	S  5	stimulus
286.885	n/a	S  5	stimulus
288.518	n/a	S  5	stimulus
290.051	n/a	S  6	stimulus
290.639	n/a	S  1	response
291.834	n/a	S  5	stimulus
293.518	n/a	S  6	stimulus
294.191	n/a	S  1	response
294.951	n/a	S  5	stimulus
296.784	n/a	S  7	stimulus
298.368	n/a	S  5	stimulus
300.151	n/a	S  5	stimulus
301.984	n/a	S  5	stimulus
303.667	n/a	S  5	stimulus
305.501	n/a	S  5	stimulus
306.934	n/a	S  7	stimulus
308.667	n/a	S  5	stimulus
310.251	n/a	S  7	stimulus
311.934	n/a	S  5	stimulus
313.417	n/a	S  6	stimulus
314.023	n/a	S  1	response
315.15	n/a	S  5	stimulus
316.684	n/a	S  5	stimulus
318.517	n/a	S  5	stimulus
352.015	n/a	S 12	n/a
363.265	n/a	S  5	stimulus
364.699	n/a	S  5	stimulus
366.282	n/a	S  5	stimulus
367.965	n/a	S  5	stimulus
369.549	n/a	S  5	stimulus
371.082	n/a	S  6	stimulus
371.526	n/a	S  1	response
372.615	n/a	S  5	stimulus
374.348	n/a	S  5	stimulus
376.032	n/a	S  5	stimulus
377.665	n/a	S  6	stimulus
378.094	n/a	S  1	response
379.398	n/a	S  5	stimulus
380.832	n/a	S  7	stimulus
382.315	n/a	S  5	stimulus
383.798	n/a	S  5	stimulus
385.481	n/a	S  7	stimulus
387.265	n/a	S  5	stimulus
388.748	n/a	S  5	stimulus
390.281	n/a	S  6	stimulus
390.79	n/a	S  1	response
391.765	n/a	S  5	stimulus
393.548	n/a	S  5	stimulus
395.281	n/a	S  5	stimulus
397.014	n/a	S  6	stimulus
397.59	n/a	S  1	response
398.848	n/a	S  5	stimulus
400.631	n/a	S  7	stimulus
402.314	n/a	S  5	stimulus
404.147	n/a	S  5	stimulus
405.781	n/a	S  5	stimulus
407.214	n/a	S  5	stimulus
408.647	n/a	S  5	stimulus
410.431	n/a	S  5	stimulus
412.064	n/a	S  7	stimulus
413.497	n/a	S  5	stimulus
415.33	n/a	S  5	stimulus
417.014	n/a	S  5	stimulus
418.497	n/a	S  5	stimulus
420.33	n/a	S  5	stimulus
421.864	n/a	S  5	stimulus
423.697	n/a	S  7	stimulus
425.28	n/a	S  5	stimulus
426.863	n/a	S  5	stimulus
428.347	n/a	S  6	stimulus
428.933	n/a	S  1	response
429.78	n/a	S  5	stimulus
431.363	n/a	S  7	stimulus
432.997	n/a	S  5	stimulus
434.43	n/a	S  5	stimulus
436.013	n/a	S  7	stimulus
437.496	n/a	S  5	stimulus
439.03	n/a	S  5	stimulus
440.563	n/a	S  6	stimulus
441.229	n/a	S  1	response
442.246	n/a	S  5	stimulus
444.03	n/a	S  5	stimulus
445.463	n/a	S  5	stimulus
447.246	n/a	S  6	stimulus
447.845	n/a	S  1	response
448.829	n/a	S  5	stimulus
450.563	n/a	S  5	stimulus
452.296	n/a	S  5	stimulus
454.129	n/a	S  5	stimulus
455.762	n/a	S  5	stimulus
457.346	n/a	S  5	stimulus
458.979	n/a	S  5	stimulus
460.662	n/a	S  5	stimulus
462.346	n/a	S  6	stimulus
463.013	n/a	S  1	response
463.879	n/a	S  5	stimulus
465.712	n/a	S  5	stimulus
467.345	n/a	S  5	stimulus
469.029	n/a	S  6	stimulus
469.525	n/a	S  1	response
470.562	n/a	S  5	stimulus
471.995	n/a	S  7	stimulus
473.629	n/a	S  5	stimulus
475.212	n/a	S  5	stimulus
476.845	n/a	S  7	stimulus
478.628	n/a	S  5	stimulus
480.412	n/a	S  5	stimulus
482.195	n/a	S  6	stimulus
482.605	n/a	S  1	response
483.878	n/a	S  5	stimulus
485.661	n/a	S  5	stimulus
487.495	n/a	S  5	stimulus
488.978	n/a	S  6	stimulus
489.469	n/a	S  1	response
490.511	n/a	S  5	stimulus
491.995	n/a	S  7	stimulus
493.578	n/a	S  5	stimulus
495.061	n/a	S  5	stimulus
496.644	n/a	S  5	stimulus
498.378	n/a	S  5	stimulus
499.861	n/a	S  5	stimulus
501.394	n/a	S  5	stimulus
503.128	n/a	S  7	stimulus
504.711	n/a	S  5	stimulus
506.244	n/a	S  5	stimulus
507.677	n/a	S  5	stimulus
509.161	n/a	S  5	stimulus
510.944	n/a	S  5	stimulus
512.678	n/a	S  5	stimulus
514.111	n/a	S  7	stimulus
514.564	n/a	S  1	response
515.844	n/a	S  5	stimulus
517.477	n/a	S  5	stimulus
519.261	n/a	S  6	stimulus
519.94	n/a	S  1	response
521.094	n/a	S  5	stimulus
522.527	n/a	S  7	stimulus
524.21	n/a	S  5	stimulus
525.943	n/a	S  5	stimulus
527.777	n/a	S  7	stimulus
529.31	n/a	S  5	stimulus
530.943	n/a	S  5	stimulus
532.427	n/a	S  6	stimulus
533.036	n/a	S  1	response
534.16	n/a	S  5	stimulus
535.693	n/a	S  5	stimulus
537.326	n/a	S  5	stimulus
538.76	n/a	S  6	stimulus
539.324	n/a	S  1	response
540.343	n/a	S  5	stimulus
541.876	n/a	S  5	stimulus
543.36	n/a	S  5	stimulus
545.043	n/a	S 10	n/a
560.059	n/a	S  5	stimulus
561.492	n/a	S  5	stimulus
563.276	n/a	S  5	stimulus
564.709	n/a	S  5	stimulus
566.542	n/a	S  5	stimulus
568.325	n/a	S  6	stimulus
568.852	n/a	S  1	response
569.925	n/a	S  5	stimulus
571.659	n/a	S  5	stimulus
573.342	n/a	S  5	stimulus
575.125	n/a	S  6	stimulus
575.676	n/a	S  1	response
576.858	n/a	S  5	stimulus
578.442	n/a	S  7	stimulus
579.975	n/a	S  5	stimulus
581.408	n/a	S  5	stimulus
583.192	n/a	S  7	stimulus
584.975	n/a	S  5	stimulus
586.708	n/a	S  5	stimulus
588.441	n/a	S  6	stimulus
588.891	n/a	S  1	response
589.925	n/a	S  5	stimulus
591.558	n/a	S  5	stimulus
593.341	n/a	S  5	stimulus
595.075	n/a	S  6	stimulus
595.667	n/a	S  1	response
596.708	n/a	S  5	stimulus
598.241	n/a	S  7	stimulus
599.924	n/a	S  5	stimulus
601.558	n/a	S  5	stimulus
602.991	n/a	S  5	stimulus
604.824	n/a	S  5	stimulus
606.408	n/a	S  5	stimulus
607.841	n/a	S  5	stimulus
609.324	n/a	S  7	stimulus
611.007	n/a	S  5	stimulus
612.441	n/a	S  5	stimulus
614.124	n/a	S  5	stimulus
615.607	n/a	S  5	stimulus
617.14	n/a	S  5	stimulus
618.774	n/a	S  5	stimulus
620.407	n/a	S  7	stimulus
622.14	n/a	S  5	stimulus
623.674	n/a	S  5	stimulus
625.107	n/a	S  6	stimulus
625.691	n/a	S  1	response
626.59	n/a	S  5	stimulus
628.073	n/a	S  7	stimulus
629.507	n/a	S  5	stimulus
631.04	n/a	S  5	stimulus
632.623	n/a	S  7	stimulus
634.157	n/a	S  5	stimulus
635.94	n/a	S  5	stimulus
637.773	n/a	S  6	stimulus
638.467	n/a	S  1	response
639.606	n/a	S  5	stimulus
641.29	n/a	S  5	stimulus
642.973	n/a	S  5	stimulus
644.756	n/a	S  6	stimulus
645.451	n/a	S  1	response
646.59	n/a	S  5	stimulus
648.173	n/a	S  5	stimulus
649.706	n/a	S  5	stimulus
683.403	n/a	S 12	n/a
694.671	n/a	S  5	stimulus
696.205	n/a	S  7	stimulus
697.938	n/a	S  5	stimulus
699.571	n/a	S  7	stimulus
701.354	n/a	S  5	stimulus
703.188	n/a	S  5	stimulus
704.771	n/a	S  5	stimulus
706.254	n/a	S  5	stimulus
707.838	n/a	S  5	stimulus
709.271	n/a	S  5	stimulus
711.004	n/a	S  7	stimulus
712.487	n/a	S  5	stimulus
714.271	n/a	S  5	stimulus
715.904	n/a	S  5	stimulus
717.387	n/a	S  7	stimulus
719.037	n/a	S  5	stimulus
720.72	n/a	S  5	stimulus
722.254	n/a	S  5	stimulus
723.937	n/a	S  5	stimulus
725.37	n/a	S  5	stimulus
726.804	n/a	S  5	stimulus
728.587	n/a	S  6	stimulus
729.082	n/a	S  1	response
730.32	n/a	S  5	stimulus
732.103	n/a	S  5	stimulus
733.537	n/a	S  6	stimulus
734.21	n/a	S  1	response
735.22	n/a	S  5	stimulus
736.803	n/a	S  6	stimulus
737.474	n/a	S  1	response
738.537	n/a	S  5	stimulus
740.12	n/a	S  5	stimulus
741.853	n/a	S  5	stimulus
743.686	n/a	S  5	stimulus
745.12	n/a	S  5	stimulus
746.653	n/a	S  6	stimulus
747.154	n/a	S  1	response
748.436	n/a	S  5	stimulus
750.119	n/a	S  5	stimulus
751.803	n/a	S  5	stimulus
753.236	n/a	S  6	stimulus
753.722	n/a	S  1	response
754.919	n/a	S  5	stimulus
756.703	n/a	S  5	stimulus
758.386	n/a	S  7	stimulus
759.919	n/a	S  5	stimulus
761.652	n/a	S  5	stimulus
763.136	n/a	S  6	stimulus
764.585	n/a	S  1	response
764.719	n/a	S  5	stimulus
766.152	n/a	S  6	stimulus
766.937	n/a	S  1	response
767.736	n/a	S  5	stimulus
769.569	n/a	S  5	stimulus
771.302	n/a	S  5	stimulus
772.885	n/a	S  7	stimulus
774.419	n/a	S  5	stimulus
775.952	n/a	S  5	stimulus
777.585	n/a	S  5	stimulus
779.219	n/a	S  7	stimulus
780.752	n/a	S  5	stimulus
782.335	n/a	S  5	stimulus
784.168	n/a	S  5	stimulus
785.752	n/a	S  5	stimulus
787.535	n/a	S  7	stimulus
789.018	n/a	S  5	stimulus
790.601	n/a	S  7	stimulus
792.285	n/a	S  5	stimulus
793.818	n/a	S  5	stimulus
795.451	n/a	S  5	stimulus
796.935	n/a	S  5	stimulus
798.418	n/a	S  5	stimulus
800.201	n/a	S  5	stimulus
801.884	n/a	S  7	stimulus
803.568	n/a	S  5	stimulus
805.251	n/a	S  5	stimulus
806.734	n/a	S  5	stimulus
808.468	n/a	S  7	stimulus
809.901	n/a	S  5	stimulus
811.634	n/a	S  5	stimulus
813.217	n/a	S  5	stimulus
814.951	n/a	S  5	stimulus
816.584	n/a	S  5	stimulus
818.217	n/a	S  5	stimulus
820.001	n/a	S  6	stimulus
820.553	n/a	S  1	response
821.584	n/a	S  5	stimulus
823.417	n/a	S  5	stimulus
825.05	n/a	S  6	stimulus
825.609	n/a	S  1	response
826.784	n/a	S  5	stimulus
828.617	n/a	S  6	stimulus
829.185	n/a	S  1	response
830.4	n/a	S  5	stimulus
832.033	n/a	S  5	stimulus
833.617	n/a	S  5	stimulus
835.4	n/a	S  5	stimulus
836.833	n/a	S  5	stimulus
838.517	n/a	S  6	stimulus
838.961	n/a	S  1	response
840.2	n/a	S  5	stimulus
841.933	n/a	S  5	stimulus
843.766	n/a	S  5	stimulus
845.6	n/a	S  6	stimulus
846.193	n/a	S  1	response
847.033	n/a	S  5	stimulus
848.566	n/a	S  5	stimulus
850	n/a	S  7	stimulus
851.633	n/a	S  5	stimulus
853.366	n/a	S  5	stimulus
854.949	n/a	S  6	stimulus
855.512	n/a	S  1	response
856.433	n/a	S  5	stimulus
